,strategy,benchmark
2023-11-02,14426.271528006491,20680.047410400737
2023-11-03,14451.449768779012,20857.182452218654
2023-11-06,14458.786684079685,20990.775012582875
2023-11-07,14506.0119770142,21089.19074725858
2023-11-08,14531.841432391097,21218.899462031644
2023-11-09,14507.421270145976,21029.626430044027
2023-11-10,14701.284909942022,21483.44986607808
2023-11-13,14668.81245420406,21520.777932792113
2023-11-14,14825.968919050967,21878.182965503343
2023-11-15,14791.767922229712,21757.426519273
2023-11-16,14838.556385856531,21815.018499241993
2023-11-17,14856.182863854312,21864.67382377784
2023-11-20,14942.040555589345,22116.387415943354
2023-11-21,14879.665257590692,22017.66461400854
2023-11-22,14924.984961667342,22038.140202342798
2023-11-24,14935.761946691866,22011.43988259385
2023-11-27,14915.522298425312,21938.11638356794
2023-11-28,14916.355675604324,21903.06592957574
2023-11-29,14933.967593258298,21918.664452727062
2023-11-30,14990.47882584844,21868.047506360446
2023-12-01,15036.826685868982,21912.530033632334
2023-12-04,14936.32854066028,21690.257418293495
2023-12-05,14932.119032315914,21717.585452890842
2023-12-06,14860.859266138188,21540.217143705264
2023-12-07,15000.983845891682,21857.18867847892
2023-12-08,15043.369699199484,22028.946889478844
2023-12-11,15222.29487145064,22196.501989531254
2023-12-12,15266.28072946104,22325.5627716255
2023-12-13,15287.056933048396,22554.832879023772
2023-12-14,15240.603407771989,22525.618286526962
2023-12-15,15305.759230598407,22621.41782591718
2023-12-18,15345.497862191409,22833.59289065032
2023-12-19,15390.903169020909,22938.62207634973
2023-12-20,15261.635797318202,22557.57182008406
2023-12-21,15377.888538016032,22833.440533129185
2023-12-22,15379.545116390527,22867.924023145417
2023-12-26,15447.227861474992,22991.180867792962
2023-12-27,15469.141070487338,23060.488194649526
2023-12-28,15470.455711045452,23065.80437424845
2023-12-29,15424.87808428318,23000.310796646976
2024-01-02,15214.184958644106,22751.396296617055
2024-01-03,15120.97563246849,22649.096129475878
2024-01-04,15086.882523796783,22603.4804444329
2024-01-05,15125.199600490327,22702.114899896427
2024-01-08,15317.135343230108,23222.83885843079
2024-01-09,15345.825364032207,23277.43334042372
2024-01-10,15397.484732507804,23497.626282153393
2024-01-11,15440.378728054402,23579.17276269538
2024-01-12,15470.4611730738,23663.481918427988
2024-01-16,15529.928659985973,23761.550892048883
2024-01-17,15514.929298374254,23665.396561862537
2024-01-18,15639.895569444545,23982.75870877848
2024-01-19,15868.057833145136,24577.404645711955
2024-01-22,15832.14186187708,24575.148999235647
2024-01-23,15853.542805808913,24634.614658611557
2024-01-24,16003.561919393,24860.206219976597
2024-01-25,16038.384189648546,24986.74551697405
2024-01-26,15990.180327546033,24904.507554638454
2024-01-29,16072.208680054653,25144.579990496106
2024-01-30,16005.632669525974,25130.916357265418
2024-01-31,15770.563577048335,24665.418662835407
2024-02-01,15907.473665030346,25000.47519246286
2024-02-02,16216.181088187244,25520.000477968315
2024-02-05,16251.223582678565,25818.115009083784
2024-02-06,16166.000711070865,25707.185842492698
2024-02-07,16306.30104520831,26041.746234482238
2024-02-08,16307.372892141255,26077.244284281664
2024-02-09,16381.286073106596,26316.15719860303
2024-02-12,16346.196865765465,26241.401602380414
2024-02-13,16240.312112438081,26004.539267477667
2024-02-14,16412.069125744896,26395.119684387628
2024-02-15,16389.68101059369,26382.285857336436
2024-02-16,16291.286087027984,26259.50132587682
2024-02-20,16125.100818021609,25815.36582545454
2024-02-21,16111.589960709443,25713.84490131772
2024-02-22,16572.773769998363,27004.919642765068
2024-02-23,16536.347745135707,26982.03924441079
2024-02-26,16557.073811662915,26975.818164280354
2024-02-27,16567.451651822317,26930.602214439943
2024-02-28,16539.836450127998,26796.332276762892
2024-02-29,16706.719224596924,27097.216298207215
2024-03-01,16999.53185173026,27825.849857898127
2024-03-04,17049.92967781138,28027.295210104257
2024-03-05,16904.11564057549,27723.033757018256
2024-03-06,17035.159348535446,28069.087629154114
2024-03-07,17224.203128363035,28611.30566514054
2024-03-08,17013.491203418613,27974.35780016059
2024-03-11,16886.09094096282,27705.715216266515
2024-03-12,17057.13813536131,28455.624447810304
2024-03-13,16938.14845983181,28239.282197586315
2024-03-14,16826.86593968817,28026.387808144078
2024-03-15,16735.262341737543,27780.435747847012
2024-03-18,16785.22518895213,27957.212961205307
2024-03-19,16763.037212130963,28040.114351709675
2024-03-20,16839.542604306393,28209.42580704798
2024-03-21,16949.8251610565,28402.008059211625
2024-03-22,16989.586561438897,28608.413996979154
2024-03-25,16960.47999655237,28584.299518742893
2024-03-26,16875.40506682507,28375.776125898836
2024-03-27,16869.087052015388,28319.935128716552
2024-03-28,16876.329491940436,28349.193510380148
2024-04-01,16898.484329098643,28376.361216965535
2024-04-02,16858.888718021735,28206.724046869575
2024-04-03,16910.763342214625,28297.972163045997
2024-04-04,16740.244243663306,27655.149991261624
2024-04-05,16898.741313443083,28121.64691721505
2024-04-08,16843.806631776493,27999.82174992785
2024-04-09,16842.630777576953,27934.817770006328
2024-04-10,16821.140957941818,27865.069211272898
2024-04-11,16924.062333653063,28336.16743721744
2024-04-12,16777.494150170503,27784.053964884173
2024-04-15,16715.00313197561,27341.47839157284
2024-04-16,16727.087047747358,27459.943852989833
2024-04-17,16657.788336100602,26991.39715071668
2024-04-18,16672.58720916968,26913.17246465757
2024-04-19,16568.012105753885,26058.806330269483
2024-04-22,16609.042059457115,26439.868650615263
2024-04-23,16676.074910643703,26966.855103683796
2024-04-24,16675.291031248402,26782.24684128795
2024-04-25,16684.23148072355,26844.68903223965
2024-04-26,16729.814965148456,27426.662139807475
2024-04-29,16732.47077819155,27470.642822858426
2024-04-30,16653.434466552604,27192.34376620386
2024-05-01,16594.30145255908,26774.46339256554
2024-05-02,16624.699040377847,26997.133059264015
2024-05-03,16642.53947116325,27462.94097076141
2024-05-06,16646.651165425315,27975.832636807823
2024-05-07,16635.939818189974,27926.000569926306
2024-05-08,16664.339669068635,27919.459415258243
2024-05-09,16703.79284505429,27833.035700904595
2024-05-10,16718.616886855394,27951.320790467274
2024-05-13,16712.514433197106,27971.262487900887
2024-05-14,16785.02763386387,28259.473481494464
2024-05-15,16989.521909886633,28932.98407974685
2024-05-16,16956.99682857764,28804.21047599485
2024-05-17,16956.5135257615,28733.05139822026
2024-05-20,17011.154847642247,29001.45770920259
2024-05-21,17031.50491250209,29063.97224367248
2024-05-22,17005.120968893898,28990.338146236212
2024-05-23,16970.46285224439,29380.335322594718
2024-05-24,17059.701597349733,29713.003059971703
2024-05-28,17084.642046665886,30253.167694378386
2024-05-29,17006.828803465272,30087.252034082194
2024-05-30,16905.999739231633,29511.5827407484
2024-05-31,16949.062079528994,29595.49654618601
2024-06-03,17037.73221248405,29964.830309411846
2024-06-04,17068.082410328883,30074.261657922587
2024-06-05,17214.76801165732,30857.462766904522
2024-06-06,17188.0605885193,30813.1664226539
2024-06-07,17181.93327615341,30863.427505622094
2024-06-10,17204.670100068026,30999.341851163328
2024-06-11,17224.913666300865,31012.709895628705
2024-06-12,17333.03638854041,31565.74691665343
2024-06-13,17353.826811802828,32076.504788743317
2024-06-14,17348.386593060823,32342.707716020843
2024-06-17,17434.055373992873,32553.88896838527
2024-06-18,17506.494515839862,32881.75165718517
2024-06-20,17388.05693943367,32468.26395153811
2024-06-21,17328.57583755594,32081.013400780164
2024-06-24,17243.384433082265,31438.823123972245
2024-06-25,17336.80822246681,32072.17999224014
2024-06-26,17323.32325095321,32029.584752251496
2024-06-27,17315.770678986413,31979.54482772149
2024-06-28,17309.7173043113,31962.86226668734
2024-07-01,17300.593486638816,32056.82856371123
2024-07-02,17291.288377149336,32034.692196024644
2024-07-03,17314.906383070942,32527.470002197693
2024-07-05,17383.138501466023,32626.14269846013
2024-07-08,17360.366693194854,32865.16159767388
2024-07-09,17360.89265502678,32982.393300068834
2024-07-10,17460.671297323795,33496.14639588538
2024-07-11,17389.208895448555,32767.885647102437
2024-07-12,17449.084162426465,32991.328710573995
2024-07-15,17459.891229877503,32996.62694569279
2024-07-16,17468.157584643428,32846.36500560252
2024-07-17,17326.661609954255,31634.40496865215
2024-07-18,17209.817479941426,31529.797105360118
2024-07-19,17224.44449552033,31224.852846361395
2024-07-22,17300.82285575928,31926.350637248943
2024-07-23,17267.97694506197,31913.76283120274
2024-07-24,17211.481250180543,30794.07995897911
2024-07-25,17181.675549000367,30378.301076770756
2024-07-26,17257.21710791479,30618.752904426758
2024-07-29,17194.594248702415,30436.153257465918
2024-07-30,17258.60763334667,29726.115363839697
2024-07-31,17327.137034342395,31182.820504914504
2024-08-01,17307.339688202606,30319.53801837838
2024-08-02,17225.55011612869,29804.888875409502
2024-08-05,16990.02471141015,28765.454418224133
2024-08-06,17034.982595438487,29174.697752803047
2024-08-07,17025.716822995117,28546.271443397694
2024-08-08,17143.225186163905,29779.550580280065
2024-08-09,17134.061667128575,30002.40523521657
2024-08-12,17134.35286443286,30282.455984015854
2024-08-13,17165.818435005014,31155.849385784524
2024-08-14,17193.94076954945,31405.38959750292
2024-08-15,17266.21533284072,32169.330261375668
2024-08-16,17247.99967753634,32251.584958242554
2024-08-19,17298.120956105307,32837.64927982125
2024-08-20,17253.108212226667,32690.782642402035
2024-08-21,17274.50645047554,32855.0753491294
2024-08-22,17120.76428483481,32300.897871113713
2024-08-23,17259.450731696434,32913.337216812724
2024-08-26,17194.857452998716,32553.275003958213
2024-08-27,17243.987394304902,32745.68355338846
2024-08-28,17131.05906827021,32357.099999882605
2024-08-29,17126.448341012023,31861.12890478542
2024-08-30,17229.17646222795,32274.81069302507
2024-09-03,16946.60894743749,30894.917544391392
2024-09-04,16937.13473634643,30777.06166887826
2024-09-05,16850.763473810708,30613.194608949856
2024-09-06,16655.222191671754,29800.693934378087
2024-09-09,16820.72178158743,30311.40416658031
2024-09-10,16873.031664019527,30693.639371516594
2024-09-11,16900.392714642698,31644.674030095957
2024-09-12,16903.575036087692,32048.069489477817
2024-09-13,16842.257483641984,32075.15391068221
2024-09-16,16868.983594327245,31986.00681083013
2024-09-17,16833.129342298693,31806.64593811025
2024-09-18,16760.20674922112,31562.077023756185
2024-09-19,16886.085024696873,32407.916035057628
2024-09-20,16867.38007230053,32284.310023516544
2024-09-23,16901.151247020993,32320.67399573177
2024-09-24,16898.92189957371,32683.203515979447
2024-09-25,16920.2264869809,32784.083275418125
2024-09-26,17006.600573751253,32953.197523420014
2024-09-27,16938.15012489231,32612.236899484746
2024-09-30,17004.298172814037,32766.870627418164
2024-10-01,16895.01712577772,32225.69894099114
2024-10-02,16947.599196404066,32468.77075933985
2024-10-03,16944.85376509266,32716.150048073887
2024-10-04,17065.599104113684,33124.27702857166
2024-10-07,16961.094392876952,33145.7515013923
2024-10-08,17053.823545584957,33744.35969051536
2024-10-09,17091.78330280393,33946.280087889834
2024-10-10,17038.227911288006,33943.63573008467
2024-10-11,17081.03224771753,34051.14471672746
2024-10-14,17142.722797095175,34406.76134213086
2024-10-15,17001.844549482135,33579.92530724139
2024-10-16,17033.71819273259,33836.06783000924
2024-10-17,17057.235136108087,33995.75140067882
2024-10-18,17080.603800797584,34178.18402226183
2024-10-21,17056.67765068643,34459.131968348986
2024-10-22,17058.547210475695,34444.27289478416
2024-10-23,16913.82070691581,33858.155154687614
2024-10-24,16908.534997877385,33811.675770644295
2024-10-25,16957.39903531748,33958.584797790085
2024-10-28,16984.980554961938,33926.97756322688
2024-10-29,17088.831326681775,34254.725360645876
2024-10-30,17041.529254184952,33772.18555877225
2024-10-31,16845.275260331535,32878.0490175408
2024-11-01,16912.088990867123,33092.67052991541
2024-11-04,16900.222878739645,33052.666508323375
2024-11-05,16913.094671593193,33505.62474587431
2024-11-06,17101.089550028777,34269.83971962904
2024-11-07,17155.269040251467,34813.736698865956
2024-11-08,17185.70221185639,34853.91946636108
2024-11-11,17134.61353563051,34479.43995390423
2024-11-12,17090.51445276769,34510.77204170948
2024-11-13,17074.090698571224,34269.4813921779
2024-11-14,17015.93690521366,34100.61352476755
2024-11-15,16892.89634359723,33172.1588762505
2024-11-18,16935.26976111179,33136.40636489832
2024-11-19,16900.152078922714,33643.83777113201
2024-11-20,16913.14761556339,33619.73444301192
2024-11-21,16913.01129621614,33729.43294522217
2024-11-22,16961.03350345022,33491.41458595627
2024-11-25,16936.60371915841,33120.64677745508
2024-11-26,16998.40404313287,33354.80137556346
2024-11-27,16936.236336195514,33043.09740819551
2024-11-29,16966.9464209219,33411.60463412856
2024-12-02,16940.84108409236,33598.10727392391
2024-12-03,16935.93459937365,33814.09007855373
2024-12-04,17035.68291819762,34362.04885037211
2024-12-05,17026.548386720853,34198.07973124773
2024-12-06,17023.96823005232,34219.71823851988
2024-12-09,16976.189742253213,33793.63901573012
2024-12-10,16974.474165239888,33314.570742795455
2024-12-11,16977.709098410836,33888.83493947747
2024-12-12,16845.38568173699,33506.76033694368
2024-12-13,17018.853977100942,33818.818829941956
2024-12-16,17162.71322286582,33989.23549272873
2024-12-17,17088.462108286374,33695.331143901494
2024-12-18,16858.610474336914,32810.624777499994
2024-12-19,16830.417354124587,32779.72353433944
2024-12-20,16898.53468909022,33286.34859610263
2024-12-23,16970.555926291712,34051.376214309355
2024-12-24,17030.36201426414,34365.952834877324
2024-12-26,17061.84698089898,34398.214307375165
2024-12-27,17010.751216282555,33979.32049171357
2024-12-30,16938.847976109588,33673.65983806804
2024-12-31,16915.482504720978,33369.50256422084
2025-01-02,16905.480145661295,33641.39272949176
2025-01-03,16916.23915670556,34264.469650778934
2025-01-06,16933.89537333045,34731.77533211642
2025-01-07,16796.416074836696,33919.23773003752
2025-01-08,16787.69408181119,33935.76729993149
2025-01-10,16699.397289064185,33354.50123152936
2025-01-13,16716.304223745195,33264.79674701989
2025-01-14,16693.31911579902,32997.173168894515
2025-01-15,16719.15978512203,33666.3062546594
2025-01-16,16730.960940269622,33492.09673253786
2025-01-17,16802.235449679414,33935.84314906916
2025-01-21,16900.34016605329,34436.741433288014
2025-01-22,16947.899433084633,35084.48158491973
2025-01-23,17014.93984388126,35264.16373787687
2025-01-24,16958.375300499676,34919.315125153604
2025-01-27,16672.38941971179,32585.072579469528
2025-01-28,16693.37982469598,33465.59375509651
2025-01-29,16556.626923823227,33009.12086446267
2025-01-30,16675.57846929006,33433.431804099564
2025-01-31,16623.948962563714,33093.02603974733
2025-02-03,16566.20510270215,32741.54668303438
2025-02-04,16595.162524985408,33183.683734991515
2025-02-05,16679.251424790025,33772.87155027026
2025-02-06,16593.07087776631,33966.32020996839
2025-02-07,16583.159210705333,33791.37980767219
2025-02-10,16639.607327576447,34349.47936448129
2025-02-11,16615.069656128737,34311.55931128248
2025-02-12,16560.581385025234,34150.30291972403
2025-02-13,16585.98971616395,34531.4990376273
2025-02-14,16582.827847007575,34685.26071982066
2025-02-18,16629.056464143232,34808.54384416617
2025-02-19,16675.048290902705,34941.859312470595
2025-02-20,16662.755965560205,35016.5993982328
2025-02-21,16508.743028819423,34203.99068703753
2025-02-24,16472.775198421845,33757.365732522056
2025-02-25,16398.472843496238,33371.05997253363
2025-02-26,16446.431280169407,33848.39349133188
2025-02-27,16298.424125259284,32520.65593400895
2025-02-28,16402.933965934593,33156.26116629714
2025-03-03,16258.49959760165,32002.080796193095
2025-03-04,16189.395059392868,31945.47712438834
2025-03-05,16173.938985323788,32376.47025818426
2025-03-06,16154.804460752737,31417.329054774567
2025-03-07,16205.424082234415,31792.76572415016
2025-03-10,16211.092805961198,30686.851579261765
2025-03-11,16095.726957631612,30659.423379527092
2025-03-12,16062.970073663764,31287.65793456721
2025-03-13,16046.73791283217,30805.267459870258
2025-03-14,16051.278235669646,31638.790295071944
2025-03-17,16059.448851373983,31682.739530981766
2025-03-18,16045.347252576299,31153.410514641975
2025-03-19,16029.408543352192,31583.750343310607
2025-03-20,16036.433617737395,31603.728355765204
2025-03-21,16031.849367666999,31571.658309670318
2025-03-24,16047.654729813266,32188.557266880318
2025-03-25,16049.041854871923,32080.76516520277
2025-03-26,16051.451672360756,31208.743551200972
2025-03-27,16054.585993572095,30860.400440607045
2025-03-28,16019.990698820377,30320.46870005355
2025-03-31,16055.397952587005,30334.8567582368
2025-04-01,16049.281283675577,30427.412885493253
2025-04-02,16087.369777977474,30626.86348191475
2025-04-03,15944.124803217157,28754.75508993447
2025-04-04,15749.560479865659,26839.03464433441
2025-04-07,15720.730670707566,27056.159261958877
2025-04-08,15700.718135421046,26557.733590236934
2025-04-09,15778.511076354525,29879.76684945915
2025-04-10,15746.833753004013,28293.62179539497
2025-04-11,15748.133776296281,28966.42069074349
2025-04-14,15749.375688222735,29096.28870278726
2025-04-15,15748.187933621302,29133.232215337383
2025-04-16,15750.675657526259,28127.564951298562
2025-04-17,15751.538065761595,28249.291725469106
2025-04-21,15749.988370741165,27446.579305846786
2025-04-22,15752.192959008691,28043.468581848603
2025-04-23,15750.927308507067,28656.24601244293
2025-04-24,15751.11950416447,29577.68221047521
2025-04-25,15750.762738908625,30177.968984786035
2025-04-28,15762.658291290165,30058.070977899304
2025-04-29,15765.34949864704,30170.16179574254
2025-04-30,15783.172272755082,30218.836964336475
2025-05-01,15709.875714537126,30202.675381393477
2025-05-02,15769.363384967693,30881.777528902596
2025-05-05,15746.649197993273,30661.054811185066
2025-05-06,15638.103609485444,30293.61334556197
2025-05-07,15670.142090990917,30680.832382615718
2025-05-08,15688.593292545313,30754.620915006264
2025-05-09,15623.494846526886,30627.602596442885
2025-05-12,15990.471974927135,32032.413458100847
2025-05-13,16060.064660852586,32718.27966439902
2025-05-14,16057.330875662654,32921.2823161823
2025-05-15,16110.56186149759,33000.634554228345
2025-05-16,16174.722608977183,33173.163593044854
2025-05-19,16198.20920973349,33183.083413383436
2025-05-20,16170.32764516468,33010.99397467468
2025-05-21,16043.540386953437,32476.49192698324
2025-05-22,16081.201408251574,32489.919658140272
2025-05-23,15958.82089958976,32175.1858341708
2025-05-27,16127.331407642636,32983.17660562878
2025-05-28,16114.5782790788,32895.1040794748
2025-05-29,16132.376534333715,33280.64706745836
2025-05-30,16108.925785633917,33054.631990741764
2025-06-02,16108.885572036717,33418.870207736174
2025-06-03,16192.026019464996,33939.80964405681
2025-06-04,16220.349560856057,34145.76861680354
2025-06-05,16211.088645192538,33978.600835869474
2025-06-06,16232.617616596966,34169.86404618191
2025-06-09,16239.897848968776,34285.45033221585
2025-06-10,16281.384104958066,34643.01982066385
2025-06-11,16301.186882663585,34626.90328484135
2025-06-12,16359.039181605029,35037.57889481837
2025-06-13,16226.644414620034,34688.50124827446
2025-06-16,16286.255339727402,35073.38882055981
2025-06-17,16155.906949315624,34757.413054277626
2025-06-18,16138.996920401529,34826.27373682113
2025-06-20,16082.750892750091,34576.27467627486
2025-06-23,16058.803410163293,34728.998941425045
2025-06-24,16159.254089676515,35407.39178452937
2025-06-25,16252.634657400635,35932.27556295736
2025-06-26,16317.464047336794,36243.21760457401
2025-06-27,16297.041871907884,36335.21438086392
2025-06-30,16318.77936732714,36589.180648674745
2025-07-01,16255.963378613205,36166.48970428943
2025-07-02,16338.564798253068,36729.89872811057
2025-07-03,16404.671318651075,37081.956847341055
2025-07-07,16321.986140496881,36713.679978943575
2025-07-08,16366.745461290602,36965.236211918804
2025-07-09,16442.69890090714,37327.38290926477
2025-07-10,16453.390441724878,37484.77733327138
2025-07-11,16450.279039636058,37422.887420521685
2025-07-14,16405.605223584673,37320.21993144865
2025-07-15,16409.25438891839,37743.91373480276
2025-07-16,16419.327557806784,37948.94990730716
2025-07-17,16484.23796473188,38126.74846703328
2025-07-18,16455.045013184663,37984.53454758246
2025-07-21,16491.327451657813,37973.29672336014
2025-07-22,16427.414769384355,37605.9381568014
2025-07-23,16488.380617030714,38122.17805964723
2025-07-24,16562.276228604333,38452.854364546525
2025-07-25,16571.559200046504,38563.52015679784
2025-07-28,16611.66963086649,38931.90812013188
2025-07-29,16623.258211857334,38838.12806885389
2025-07-30,16601.37856195819,39070.243952699246
2025-07-31,16452.811783858026,38706.92626313508
2025-08-01,16334.251679002768,38155.23486137566
2025-08-04,16499.324886908646,39020.51636790982
2025-08-05,16465.22167900912,38777.650068591014
2025-08-06,16543.146340937375,38842.02508257847
2025-08-07,16575.946563007925,38641.365127439945
2025-08-08,16659.097613979953,38938.284447577906
2025-08-11,16603.99981118566,38822.7275333812
2025-08-12,16750.850802657762,39309.07432340031
2025-08-13,16701.979828834537,39306.49824682621
2025-08-14,16709.013265251,39425.498045528715
2025-08-15,16665.778753224622,39364.77404098076
2025-08-18,16625.98753765928,39381.99450656398
2025-08-19,16505.207249324383,38576.66936569578
2025-08-20,16475.466888096835,38505.77273376645
2025-08-21,16428.422277354584,38362.274194326186
2025-08-22,16620.687892635346,38970.41981745209
2025-08-25,16610.323019128704,38917.94132078551
2025-08-26,16638.131539656188,39270.070463739066
2025-08-27,16669.487816101173,39335.86980206262
2025-08-28,16735.684397956014,39483.18460030671
2025-08-29,16654.52822133891,38756.1604741262
2025-09-02,16553.652613699338,38425.70882551442
2025-09-03,16559.468071658917,38464.93655504071
2025-09-04,16580.749347458514,38650.90940929619
2025-09-05,16543.672480523648,38664.57209987952
2025-09-08,16554.97233229534,38971.722252964275
2025-09-09,16572.78881757779,39122.322228920326
2025-09-10,16604.98382116765,40687.61205990572
2025-09-11,16677.499872673932,40524.205758234195
2025-09-12,16666.435583298306,40405.83538879386
2025-09-15,16699.60542124439,40565.43264820933
2025-09-16,16756.438023133807,40467.615106286066
2025-09-17,16772.808507673857,39975.5087096217
2025-09-18,16813.169566931883,40380.64368121577
2025-09-19,16825.2148819226,40527.56745257739
2025-09-22,16865.738478389314,41123.71951144637
2025-09-23,16834.614941088235,40618.89345117505
2025-09-24,16806.54494629691,40412.50639141643
2025-09-25,16764.62493715394,40097.672471895894
2025-09-26,16791.099583110634,40138.4709802594
2025-09-29,16701.733266325384,40234.2872024328
2025-09-30,16729.758334526152,40790.70586957574
2025-10-01,16769.353697321952,41301.74324173985
2025-10-02,16804.36746341832,41492.96657870733
2025-10-03,16811.250975882205,41438.812065567894
2025-10-06,17033.07551573961,41714.84331120676
2025-10-07,17034.78692990637,41592.46234381363
2025-10-08,17209.005784212557,42277.851601962735
2025-10-09,17153.996591238578,42470.88794841615
2025-10-10,16808.64383489995,40850.54240414741
2025-10-13,16935.798149830258,41971.51155493855
2025-10-14,16956.512265454734,41152.13018501328
2025-10-15,17101.96477665161,41509.64481535633
2025-10-16,17069.889239127788,41689.88008051303
2025-10-17,17096.048087316354,41605.93592780529
2025-10-20,17199.40736462776,41801.4109408813
2025-10-21,17124.75304955308,41604.4298165422
2025-10-22,17038.193710619697,41533.59763688741
2025-10-23,17127.71046611404,41986.56794415431
2025-10-24,17289.87280155321,42607.663094780626
2025-10-27,17438.119560439845,43361.4765177191
2025-10-28,17481.535724538895,44043.31624902686
2025-10-29,17558.349431254166,44536.481846959025
2025-10-30,17517.346331641813,43834.39006638354
2025-10-31,17542.51068142004,43774.50918482654
2025-11-03,17602.683153173,43994.513533522884
2025-11-04,17453.344070036233,43039.76396978363
2025-11-05,17616.76681233869,43179.66719210461
2025-11-06,17472.212570523112,42303.45472090619
2025-11-07,17438.092291579112,42142.95385326363
2025-11-10,17724.57960372649,43454.557561799294
2025-11-11,17773.55743641926,43145.168257615594
2025-11-12,17906.37415363912,43464.28511285255
2025-11-13,17793.09001578815,42542.77925858794
2025-11-14,17785.912661626568,42847.11908279907
2025-11-17,17745.85939216248,42379.90516420624
2025-11-18,17681.797288172755,41909.008038004344
2025-11-19,17748.234686324802,42480.39018516627
2025-11-20,17648.027761969643,41437.86171016955
2025-11-21,17821.73596586752,41442.958753976374
2025-11-24,17917.95782284383,42509.61043339992
2025-11-25,18013.297546404923,42482.967463516856
2025-11-26,17992.709875597175,42918.861970407925
2025-11-28,18008.860322354176,42817.32007955418
2025-12-01,17919.84712928327,42634.75660074286
2025-12-02,17887.560098096412,42668.66268413637
2025-12-03,17978.00894167807,42699.35143179356
2025-12-04,17902.958766768563,42936.85762709747
2025-12-05,17917.907822052202,43092.44207033012
2025-12-08,17810.86146818936,43311.92880473472
2025-12-09,17798.92439611805,43294.899173043006
2025-12-10,17909.80676889638,43502.452956351015
2025-12-11,17866.65343609911,43043.943580658495
2025-12-12,17692.85158848332,41768.613679012524
2025-12-15,17665.445036157653,41647.495796640156
2025-12-16,17563.89612468528,41667.81141211818
2025-12-17,17491.372444035973,40707.71814108578
2025-12-18,17556.489597665583,41127.713699290376
2025-12-19,17649.427333469626,42115.1219115316
2025-12-22,17713.76182570345,42495.08356209614
2025-12-23,17713.658918262452,42994.12129770946
2025-12-24,17715.677511625756,43031.2626619329
2025-12-26,17709.49014733556,43178.83238829623
2025-12-29,17706.710022007035,42971.30650690449
2025-12-30,17722.234820520593,42968.84935921835
2025-12-31,17651.77043677531,42684.46859233749
2026-01-02,17651.76436870962,42976.421075469174
2026-01-05,17706.460773616644,42801.04099320796
2026-01-06,17786.377161003395,42909.919449766574
2026-01-07,17723.201499321425,43120.48882198508
2026-01-08,17777.405093414185,42536.06052490651
2026-01-09,17759.24435168775,42739.988916399045
2026-01-12,17657.821404544557,42884.59262367843
2026-01-13,17610.794310773388,42968.30462884954
2026-01-14,17667.784107179803,42526.762626310716
2026-01-15,17613.733366113145,42594.46975974158
2026-01-16,17630.244599686128,42641.62052646569
2026-01-20,17540.11746167036,41444.74271211038
2026-01-21,17756.161483520147,42180.05080180264
2026-01-22,17796.19203193303,42450.963960273024
2026-01-23,17831.509636117167,42551.607687567935
2026-01-26,17837.099255627047,42706.536824270726
2026-01-27,17887.639274260568,42911.81803816825
2026-01-28,17999.507516220132,43011.66202564757
2026-01-29,18058.753352227413,43019.37412451446
2026-01-30,17999.24267247443,42799.82176200126
2026-02-02,18023.7234654749,42584.23893513763
2026-02-03,18014.13305804542,41720.44571808822
2026-02-04,17897.56701241983,41101.2234407497
2026-02-05,17840.21555625885,40302.80379305535
2026-02-06,17958.82920937375,41970.31602174964
2026-02-09,18000.851121288542,42703.391699251864
2026-02-10,17939.323958349065,42440.31794368483
2026-02-11,18031.127598076728,42521.50832346869
2026-02-12,17958.50444781105,41796.86628488916
2026-02-13,17982.468793711432,41526.42151607799
2026-02-17,17955.721852620212,41649.17469127154
2026-02-18,18011.032033692874,41954.014630840415
2026-02-19,17969.655792941536,41928.037813636416
2026-02-20,17947.100100814634,42010.47983652267
2026-02-23,18000.616225016165,42093.58254943615
2026-02-24,17964.657763979892,42324.207748332825
2026-02-25,17990.8431076143,42681.96649946926
2026-02-26,17889.53204270218,41690.82090426069
2026-02-27,17928.04589327766,41244.739614742415
2026-03-02,17987.585815123777,41501.46179370382
2026-03-03,17895.38908726813,41059.56121435145
2026-03-04,17875.323703396934,41444.52292454343
2026-03-05,17821.3173420458,41518.05964962135
2026-03-06,17781.8835893891,40877.86958617592
2026-03-09,17805.534587863687,41655.694115434846
2026-03-10,17719.45133469336,41602.98111913859
2026-03-11,17782.55177003584,41898.191895387274
2026-03-12,17758.424055790292,41254.096970228275
2026-03-13,17625.027693219323,40651.00165009751
2026-03-16,17683.025780271244,41119.06282924441
2026-03-17,17665.965294790578,40826.441433703636
2026-03-18,17536.882000518024,40347.427069263744
2026-03-19,17583.75380579798,40341.74791011979
2026-03-20,17538.22919540661,39566.568406882136
2026-03-23,17603.454412162813,40087.00224289356
2026-03-24,17564.13110415525,39873.80870017762
2026-03-25,17535.27449036564,40331.84114208156
2026-03-26,17590.943496127155,39388.179711317076
2026-03-27,17591.077112476585,38659.12747938119
2026-03-30,17527.15230142796,38391.44316670399
2026-03-31,17547.029999982595,39806.17806109694
2026-04-01,17476.986039959695,40058.94244331169
2026-04-02,17543.13696759589,40172.06128555849
2026-04-06,17602.874804796473,40227.05171725505
2026-04-07,17616.255130866375,40522.75062827373
2026-04-08,17597.049395401336,41442.127668606896
