,strategy,benchmark
2024-10-02,34905.636012920244,32468.772246785564
2024-10-03,35231.251256009185,32716.152512722598
2024-10-04,35680.136347809894,33124.27959615746
2024-10-07,35728.71613524929,33145.7532584544
2024-10-08,36469.42197644756,33744.36204193947
2024-10-09,36646.0298320729,33946.28205811255
2024-10-10,36686.775444281295,33943.63671651318
2024-10-11,36787.0420340432,34051.147421440546
2024-10-14,37146.28138327688,34406.76387195757
2024-10-15,36240.65541205901,33579.928009574825
2024-10-16,36577.564673530025,33836.069616012144
2024-10-17,36772.1820144269,33995.753540025835
2024-10-18,37007.02978279515,34178.18588173175
2024-10-21,37395.87867902154,34459.135282113304
2024-10-22,37356.57472244578,34444.27410302763
2024-10-23,36673.43835249046,33858.15722781183
2024-10-24,36610.04022348555,33811.67745188705
2024-10-25,36788.81790567252,33958.58694449908
2024-10-28,36757.76940238342,33926.98067466553
2024-10-29,37126.88647591836,34254.72786289838
2024-10-30,36592.606430072636,33772.18757460322
2024-10-31,35590.92877701148,32878.04958838043
2024-11-01,35815.4945335584,33092.672665949794
2024-11-04,35747.26403485172,33052.66937809332
2024-11-05,36280.51450185383,33505.62675616111
2024-11-06,37033.623498414476,34269.841470738254
2024-11-07,37657.870543214056,34813.7392956049
2024-11-08,37691.723231938915,34853.92162828286
2024-11-11,37275.40948718698,34479.44079736131
2024-11-12,37365.175812544774,34510.774901081735
2024-11-13,37104.960817516665,34269.48357468975
2024-11-14,36906.74406504332,34100.61508761984
2024-11-15,35867.558011323155,33172.16121843278
2024-11-18,35761.798736101344,33136.40825502091
2024-11-19,36394.831455541775,33643.84066627187
2024-11-20,36407.74285992487,33619.73675116159
2024-11-21,36503.78037120292,33729.43579891993
2024-11-22,36206.46335549373,33491.414802880914
2024-11-25,35759.47868638634,33120.64909730321
2024-11-26,36071.74624246537,33354.803192422216
2024-11-27,35750.08742525929,33043.10027321621
2024-11-29,36153.71012365415,33411.606750653365
2024-12-02,36379.885203846374,33598.10871913805
2024-12-03,36653.377437961215,33814.09230840868
2024-12-04,37324.94576975369,34362.05165542239
2024-12-05,37175.374627223115,34198.08284112214
2024-12-06,37159.54495005677,34219.71919291104
2024-12-09,36628.00898988958,33793.64058724074
2024-12-10,36183.93273782689,33314.57315938915
2024-12-11,36869.005128983736,33888.837404500235
2024-12-12,36446.93265407778,33506.76302392965
2024-12-13,36853.52741840908,33818.821603595796
2024-12-16,37109.20778214489,33989.23758549461
2024-12-17,36770.33466055894,33695.333377229545
2024-12-18,35788.51992571296,32810.62634821613
2024-12-19,35749.812673020024,32779.72612322214
2024-12-20,36331.18792470415,33286.35084854993
2024-12-23,37229.76750600066,34051.37863087809
2024-12-24,37576.59180877802,34365.95542164163
2024-12-26,37624.753754652425,34398.21676170785
2024-12-27,37139.56819545072,33979.32266889125
2024-12-30,36827.09523614522,33673.66239905838
2024-12-31,36442.146070305054,33369.50430331085
2025-01-02,36786.713454810364,33641.39630702433
2025-01-03,37495.532311883195,34264.47185918014
2025-01-06,38051.93206772868,34731.77741858
2025-01-07,37047.96329018869,33919.239216223
2025-01-08,37091.231193508196,33935.769774524735
2025-01-10,36467.99264991743,33354.50333889893
2025-01-13,36311.137076400635,33264.799773168386
2025-01-14,35927.303894844175,32997.174765442505
2025-01-15,36684.16834600024,33666.30901632553
2025-01-16,36508.08423852463,33492.09860856476
2025-01-17,36997.45646566293,33935.845272360864
2025-01-21,37481.89053932557,34436.74481985214
2025-01-22,38177.81729890211,35084.4836149218
2025-01-23,38335.03063704611,35264.16570761022
2025-01-24,38023.607502148,34919.31714745141
2025-01-27,35308.99580866874,32585.073822843253
2025-01-28,36399.19835848698,33465.59708344571
2025-01-29,35866.60071128841,33009.12280893768
2025-01-30,36233.19270433815,33433.43384014056
2025-01-31,35842.36691877531,33093.02753969642
2025-02-03,35456.59846807027,32741.54891996806
2025-02-04,35987.513116891045,33183.685975301516
2025-02-05,36669.059928371506,33772.87420953358
2025-02-06,36967.27972686609,33966.322012726196
2025-02-07,36755.52844581343,33791.382439058725
2025-02-10,37397.600967331455,34349.481954672294
2025-02-11,37370.727270277064,34311.5617987602
2025-02-12,37259.46222833065,34150.30471437337
2025-02-13,37705.34949084018,34531.50122627933
2025-02-14,37883.05738807835,34685.26250198737
2025-02-18,37962.337068363166,34808.54679029448
2025-02-19,38046.529082118286,34941.86193304541
2025-02-20,38135.502894592675,35016.601170076865
2025-02-21,37276.37899342599,34203.99269505724
2025-02-24,36728.600156153836,33757.367577416015
2025-02-25,36273.90875940469,33371.06253173759
2025-02-26,36847.84373308587,33848.395087714605
2025-02-27,35353.2200017969,32520.657221466558
2025-02-28,36074.7551589341,33156.26320713137
2025-03-03,34745.26794825366,32002.08339742322
2025-03-04,34717.72152413044,31945.478931190202
2025-03-05,35197.50108937356,32376.47193656421
2025-03-06,34108.42517105304,31417.33099927148
2025-03-07,34481.357187382164,31792.767905087756
2025-03-10,33202.82160267294,30686.853391755292
2025-03-11,33302.627729142434,30659.425430333242
2025-03-12,34037.17671324156,31287.659777497855
2025-03-13,33492.90983112508,30805.26937567287
2025-03-14,34421.328407360066,31638.79177229858
2025-03-17,34397.82287871858,31682.741156855736
2025-03-18,33790.4985338404,31153.41267134084
2025-03-19,34264.673668094816,31583.75179799371
2025-03-20,34289.107232402224,31603.73005477987
2025-03-21,34272.51003526996,31571.66042470713
2025-03-24,34957.968621315515,32188.559361744166
2025-03-25,34838.19758117717,32080.767331102572
2025-03-26,33802.895902077624,31208.745561441523
2025-03-27,33414.66022740941,30860.402144234267
2025-03-28,32859.71116119496,30320.469729276185
2025-03-31,32859.51519488744,30334.859156153132
2025-04-01,32988.66326744812,30427.41450358348
2025-04-02,33190.384164972966,30626.865024298902
2025-04-03,31183.709740124465,28754.756524651235
2025-04-04,29136.31174851859,26839.036369147896
2025-04-07,29402.350565293124,27056.160976383766
2025-04-08,28922.72647937367,26557.73524814274
2025-04-09,32591.20252875343,29879.769012434554
2025-04-10,30882.055813723844,28293.6239344192
2025-04-11,31687.91257804561,28966.422222110916
2025-04-14,31796.301108300853,29096.290871965157
2025-04-15,31866.94535321617,29133.233624318724
2025-04-16,30690.505570009223,28127.56673278759
2025-04-17,30828.05738227865,28249.29348299343
2025-04-21,29919.148657050802,27446.580673768367
2025-04-22,30554.862408509034,28043.47037184747
2025-04-23,31256.660734738398,28656.247545208036
2025-04-24,32257.052080217767,29577.683953545726
2025-04-25,32986.19377920088,30177.970998288736
2025-04-28,32835.11040297237,30058.073418802367
2025-04-29,32973.86803133921,30170.1637490462
2025-04-30,33044.44697934163,30218.838790477337
2025-05-01,33085.63689296626,30202.676739652346
2025-05-02,33818.041595473966,30881.779168921985
2025-05-05,33595.65022790864,30661.05585341385
2025-05-06,33166.02801140693,30293.61509330803
2025-05-07,33588.70336050183,30680.833927099837
2025-05-08,33644.62769250949,30754.62288176944
2025-05-09,33456.05346887664,30627.60507993881
2025-05-12,34966.421345768686,32032.41572560599
2025-05-13,35777.49606636375,32718.282164834443
2025-05-14,36058.79179073575,32921.28433947255
2025-05-15,36180.86747590183,33000.63689554148
2025-05-16,36376.04437946936,33173.165700682395
2025-05-19,36402.71061799669,33183.085327136585
2025-05-20,36195.60345167315,33010.995951144374
2025-05-21,35624.078476861956,32476.493856961522
2025-05-22,35691.08475247825,32489.921541788128
2025-05-23,35352.577991612656,32175.188062364723
2025-05-27,36233.37578454613,32983.17827121358
2025-05-28,36125.48989780135,32895.10644796559
2025-05-29,36597.11703544698,33280.64877271468
2025-05-30,36329.57571616472,33054.63396909856
2025-06-02,36759.43344594151,33418.87266269675
2025-06-03,37340.28416050585,33939.81180929407
2025-06-04,37599.257890281195,34145.771438959004
2025-06-05,37384.38780115779,33978.60437436026
2025-06-06,37550.80364773138,34169.86591076418
2025-06-09,37580.112333175806,34285.452384813085
2025-06-10,37954.5215831005,34643.02207923883
2025-06-11,37933.42711853983,34626.905017573015
2025-06-12,38250.2463197623,35037.58102905231
2025-06-13,37733.49674370523,34688.50322208416
2025-06-16,38201.28636006342,35073.391064495045
2025-06-17,37863.829560944185,34757.41535379416
2025-06-18,37933.245221153054,34826.27603359617
2025-06-20,37662.635705015746,34576.276282706225
2025-06-23,37832.58613731259,34729.00171518117
2025-06-24,38591.22377943744,35407.39324675661
2025-06-25,39270.34499368181,35932.27817306349
2025-06-26,39602.80631415429,36243.22086881576
2025-06-27,39743.69892886765,36335.21696531928
2025-06-30,40001.765575889636,36589.18330874694
2025-07-01,39425.916426301905,36166.492013071314
2025-07-02,39965.75014545125,36729.901465594354
2025-07-03,40327.333165977114,37081.958927967906
2025-07-07,39977.17639296417,36713.68178424339
2025-07-08,40207.488036616036,36965.239111430834
2025-07-09,40660.95932543751,37327.38530768543
2025-07-10,40817.30606644747,37484.77979433812
2025-07-11,40768.90461790717,37422.889785331274
2025-07-14,40705.837887154914,37320.222762938654
2025-07-15,41208.69784331836,37743.91592710424
2025-07-16,41427.106918920086,37948.95206004472
2025-07-17,41586.50915027235,38126.75065881182
2025-07-18,41476.41455523136,37984.538170108484
2025-07-21,41473.12279490474,37973.30004374809
2025-07-22,41028.79101426038,37605.94095361796
2025-07-23,41680.61649695609,38122.180532306105
2025-07-24,42070.8801037482,38452.857239074176
2025-07-25,42191.64393529871,38563.5227578222
2025-07-28,42568.515492808176,38931.9107456016
2025-07-29,42406.50367098021,38838.131063077715
2025-07-30,42732.687046877494,39070.246021630825
2025-07-31,42381.21244915619,38706.92857924677
2025-08-01,41795.06339040135,38155.237313755
2025-08-04,42810.861006353814,39020.51960054944
2025-08-05,42479.02437384275,38777.6531308639
2025-08-06,42592.13339422537,38842.02774378998
2025-08-07,42392.539066698795,38641.367717678404
2025-08-08,42721.55180172807,38938.28650507895
2025-08-11,42576.39212871212,38822.73003499132
2025-08-12,43064.355800036195,39309.076989823574
2025-08-13,43094.21117692617,39306.50030460233
2025-08-14,43227.708300631035,39425.50134505093
2025-08-15,43116.88058278412,39364.77698852212
2025-08-18,43127.218732377216,39381.99699892878
2025-08-19,42238.37064590645,38576.672124548924
2025-08-20,42126.53842352095,38505.775712003386
2025-08-21,41984.05110586141,38362.276287561246
2025-08-22,42617.231666729174,38970.422102844845
2025-08-25,42581.96487795095,38917.94431087804
2025-08-26,43017.4162831654,39270.0730646772
2025-08-27,43072.56209833947,39335.872166819194
2025-08-28,43207.54396510012,39483.187357249735
2025-08-29,42419.933897414536,38756.16266469318
2025-09-02,42045.19814588263,38425.711474894975
2025-09-03,42165.00993065952,38464.93867798455
2025-09-04,42405.03126918999,38650.9112953833
2025-09-05,42362.76915485914,38664.5745312576
2025-09-08,42705.33436722178,38971.724441949416
2025-09-09,42880.069543134734,39122.32442381087
2025-09-10,44092.55548986069,40687.614305958785
2025-09-11,44025.577058584386,40524.208538472805
2025-09-12,44031.80491594281,40405.83812381309
2025-09-15,44173.00826310011,40565.43578669353
2025-09-16,43966.60223731574,40467.61676169579
2025-09-17,43387.83944113526,39975.51178127257
2025-09-18,43907.35996765305,40380.64582275739
2025-09-19,44020.1897187268,40527.57002235613
2025-09-22,44593.230886846904,41123.72220962343
2025-09-23,44065.89506998153,40618.89565731147
2025-09-24,43814.671037571934,40412.508236509864
2025-09-25,43605.80029778463,40097.67574619598
2025-09-26,43692.10874718789,40138.47332284237
2025-09-29,43879.004286717434,40234.28970148967
2025-09-30,44553.46783469675,40790.708551744334
2025-10-01,45074.305911437135,41301.74621341395
2025-10-02,45302.470653352364,41492.96969181493
2025-10-03,45220.01759373572,41438.81567602252
2025-10-06,45487.225352952,41714.84590440624
2025-10-07,45442.384926312196,41592.46466394242
2025-10-08,46218.2034725237,42277.85472570256
2025-10-09,46423.378828021945,42470.89055496967
2025-10-10,44597.42136653387,40850.54507508947
2025-10-13,45780.10169332314,41971.514688807074
2025-10-14,44840.0905391714,41152.13253263978
2025-10-15,45225.58123526343,41509.647300942794
2025-10-16,45359.329063185534,41689.88242302471
2025-10-17,45418.37600597631,41605.93816193299
2025-10-20,45726.67178007411,41801.413391265836
2025-10-21,45460.70953662869,41604.432470550906
2025-10-22,45408.14735227812,41533.600073462374
2025-10-23,45875.94087378087,41986.570516782616
2025-10-24,46636.9616458348,42607.66624090796
2025-10-27,47473.93072546762,43361.47911189018
2025-10-28,48397.92601223308,44043.31938351177
2025-10-29,49084.23010992285,44536.48467665381
2025-10-30,48398.93093790012,43834.39348770259
2025-10-31,48228.76679680147,43774.512254652975
2025-11-03,48552.17607055568,43994.51636936185
2025-11-04,47507.555711850095,43039.76665277994
2025-11-05,47598.70145770461,43179.67001752115
2025-11-06,46619.058600745906,42303.457289988146
2025-11-07,46443.94619728272,42142.956289983485
2025-11-10,48036.190847213446,43454.560506260925
2025-11-11,47652.51790373315,43145.1710054243
2025-11-12,48097.907914443655,43464.287930041566
2025-11-13,47061.25276835129,42542.78144503612
2025-11-14,47399.94444316237,42847.12168760963
2025-11-17,46945.46572703888,42379.90714954381
2025-11-18,46333.54012833424,41909.01104904503
2025-11-19,47017.57461424486,42480.39274460461
2025-11-20,45917.05163883592,41437.86387206379
2025-11-21,45949.12486070086,41442.960695072914
2025-11-24,47245.812173154314,42509.612593179176
2025-11-25,47246.581606808075,42482.96945501288
2025-11-26,47694.858804447176,42918.86421179188
2025-11-28,47551.970755870745,42817.32216832564
2025-12-01,47336.6425168984,42634.758461480014
2025-12-02,47348.95660007486,42668.66518959119
2025-12-03,47246.97991023153,42699.35435024361
2025-12-04,47511.18642929539,42936.86046067602
2025-12-05,47669.49948593152,43092.44450463283
2025-12-08,47931.683622388555,43311.93098978352
2025-12-09,47889.93344509265,43294.90168917233
2025-12-10,48057.187977367066,43502.455456103125
2025-12-11,47688.91150479112,43043.94598331217
2025-12-12,46232.902498402735,41768.61618411377
2025-12-15,46132.76545449401,41647.498369470646
2025-12-16,46185.76152256935,41667.81393598028
2025-12-17,45108.102134573994,40707.72051589343
2025-12-18,45603.5826670853,41127.71578918111
2025-12-19,46708.32035576092,42115.12406877208
2025-12-22,47095.785372119244,42495.08620468639
2025-12-23,47727.11334691409,42994.12381801695
2025-12-24,47757.73201221413,43031.26526592727
2025-12-26,47936.445179883325,43178.83495354593
2025-12-29,47694.44132622852,42971.30914329732
2025-12-30,47674.10023772935,42968.85198806253
2025-12-31,47378.444246229104,42684.471205899055
2026-01-02,47659.39334933089,42976.423763900755
2026-01-05,47394.057074795244,42801.04371437211
2026-01-06,47441.43919033689,42909.92211969138
2026-01-07,47786.405605388805,43120.49142484128
2026-01-08,47041.038811036095,42536.0631693126
2026-01-09,47197.496599839425,42739.99151544155
2026-01-12,47393.6909426539,42884.59519337004
2026-01-13,47530.03670294605,42968.30727679801
2026-01-14,46979.67891445965,42526.765158719114
2026-01-15,47139.04325811077,42594.47242771893
2026-01-16,47188.76219349355,42641.62317684178
2026-01-20,45834.7196973311,41444.74521716815
2026-01-21,46699.88349214248,42180.053381710975
2026-01-22,46981.65694198243,42450.96662644185
2026-01-23,47141.82776066022,42551.61038641183
2026-01-26,47285.82191899004,42706.53950598147
2026-01-27,47597.79116666397,42911.82073910446
2026-01-28,47669.65212416615,43011.66473851733
2026-01-29,47698.51308672778,43019.37677273185
2026-01-30,47495.77464276876,42799.82445214317
2026-02-02,47233.981114904025,42584.241567746954
2026-02-03,46210.71779986202,41720.4482982301
2026-02-04,45500.48383223128,41101.22600394197
2026-02-05,44720.945465624,40302.806288613414
2026-02-06,46710.29728042533,41970.31865380657
2026-02-09,47477.34095712537,42703.39437514342
2026-02-10,47113.747247818836,42440.32061579583
2026-02-11,47189.467978315435,42521.51101588973
2026-02-12,46403.331541039704,41796.86893623556
2026-02-13,46030.19763283043,41526.42411200966
2026-02-17,46252.48414979672,41649.17729924149
2026-02-18,46560.49671437226,41954.01728104633
2026-02-19,46555.77570350515,41928.04046596825
2026-02-20,46752.865024015395,42010.482508156005
2026-02-23,46890.43951952856,42093.585239105036
2026-02-24,47146.66747159405,42324.21046726711
2026-02-25,47572.51312764195,42681.9692417935
2026-02-26,46324.90354792378,41690.823542532016
2026-02-27,45798.62520517941,41244.742161734954
2026-03-02,46108.529738136865,41501.464408665604
2026-03-03,45638.58957909247,41059.563800945
2026-03-04,46088.04885001609,41444.52553270065
2026-03-05,46170.65643970438,41518.06224427484
2026-03-06,45445.94132320417,40877.872113179204
2026-03-09,46384.75106082082,41655.69669402384
2026-03-10,46386.84282793048,41602.983711507964
2026-03-11,46614.2003180243,41898.19450512719
2026-03-12,45922.17770932972,41254.099536573
2026-03-13,45208.732492802155,40651.004201224736
2026-03-16,45749.28203296402,41119.06541253934
2026-03-17,45360.87250351395,40826.444017754686
2026-03-18,44827.64036007645,40347.4296409856
2026-03-19,44788.49670892911,40341.75046094686
2026-03-20,43870.13411358602,39566.57089624426
2026-03-23,44459.473972007065,40087.004758903466
2026-03-24,44167.75531576894,39873.811217431
2026-03-25,44739.2089621653,40331.84368933079
2026-03-26,43598.893244981555,39388.18219764983
2026-03-27,42729.25626333528,38659.12992869497
2026-03-30,42410.17443974827,38391.44560255049
2026-03-31,44045.67128130119,39806.180592555116
2026-04-01,44450.36539967235,40058.94497325459
2026-04-02,44593.440499166216,40172.06383963201
2026-04-06,44632.74160139975,40227.05427971409
2026-04-07,45020.22228090682,40522.7531634744
2026-04-08,46138.73194944243,41442.13022319825
2026-04-09,46407.65754335591,41635.40428833929
2026-04-10,46970.701329219286,42069.52398177215
2026-04-13,47381.06974353387,42567.4769829297
2026-04-14,48208.2365644785,43293.76301754723
2026-04-15,48843.00283623431,43849.350391524036
2026-04-16,49066.21937857622,44129.10632578983
2026-04-17,49695.16090897142,44619.27923053768
2026-04-20,49453.91622757694,44470.09254228439
2026-04-21,49260.81892847918,44333.414800260136
2026-04-22,50316.19781740218,45243.22278763173
2026-04-23,49847.601611266036,44896.546397272345
2026-04-24,50964.67308667001,45839.80102893253
2026-04-27,51367.71349424139,46128.70545091375
2026-04-28,50685.32808417588,45530.27141126034
2026-04-29,50541.19857444533,45478.106481446775
2026-04-30,50613.39527915701,45705.54452328407
2026-05-01,50775.5932041612,45872.37144374546
2026-05-04,50456.92725200186,45620.82922690302
2026-05-05,50817.32640192851,46064.05807275452
2026-05-06,52415.26349537736,47454.54364168733
2026-05-07,52286.04518759506,47371.70925125392
2026-05-08,53272.04494116556,48258.90892893832
